TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,tx_hour,tx_day,tx_day_elapsed,is_night,is_weekend,card_tx_count,card_mean_amt,amt_deviation,amt_ratio,P_emaildomain,R_emaildomain,dist1,C1,C2,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D10,D15,M1,M2,M3,M4,M5,M6,id_01,id_02,id_03,id_05,id_06,id_09,id_10,id_11,id_13,id_17,id_19,id_20,DeviceType,isFraud
34.5,4,7638,174.0,150.0,3,166.0,2,315.0,87.0,23,2,93,1,0,597,113.27976549413737,-0.6893588305287416,0.30189071399319484,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
554.0,4,16727,111.0,150.0,3,226.0,1,191.0,87.0,19,1,92,0,0,189,234.64467195767196,1.3552410304430424,2.3509973529107127,100934,510396,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
100.0,2,9500,321.0,150.0,3,226.0,2,433.0,87.0,3,4,25,1,0,14162,115.69811926281598,-0.13451904248312885,0.856911839125615,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,86964.0,2.0,3.0,0.0,2.0,0.0,100.0,49.0,166.0,312.0,100.0,1,0
130.95,4,8701,111.0,150.0,3,226.0,2,310.0,87.0,20,1,15,0,0,84,145.21797619047618,-0.09758017832150467,0.8955807173080633,322811,510396,8.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,22.0,22.0,22.0,26.0,22.0,22.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
97.0,4,7664,490.0,150.0,3,226.0,2,264.0,87.0,17,0,21,0,0,2792,123.85318302292264,-0.21507808109299448,0.7769125115712198,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,26.0,26.0,26.0,26.0,26.0,26.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
150.0,1,13052,254.0,150.0,3,226.0,2,325.0,87.0,12,1,176,0,0,695,137.59155395683453,0.08953248368244851,1.0823170367706443,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,0.0,15.0,52.0,1,1,1,0,0,0,0.0,57865.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,529.0,549.0,1,0
32.97,4,12695,490.0,150.0,3,226.0,2,231.0,87.0,17,4,53,0,0,7091,141.14464546608377,-0.7610180820486455,0.23194683058157656,322811,510396,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
171.0,4,17300,555.0,159.0,2,137.0,1,330.0,87.0,16,3,178,0,0,42,132.53571428571428,0.2880449317999466,1.2805562984755283,322811,510396,9.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,32.0,1.0,63.0,63.0,1.0,26.0,63.0,63.0,1,1,1,1,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
221.99,4,1939,360.0,150.0,3,166.0,2,184.0,87.0,17,4,4,0,0,1219,87.63474159146841,1.5158306550697276,2.5045483973224307,322811,510396,1424.0,105.0,94.0,0.0,146.0,94.0,0.0,0.0,68.0,0.0,76.0,0.0,569.0,84.0,193.0,193.0,4.0,193.0,193.0,193.0,1,0,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
54.5,4,15497,490.0,150.0,3,226.0,2,299.0,87.0,4,1,113,1,0,3977,139.35081166708574,-0.6045623153812117,0.3883126812923236,100934,510396,8.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,252.0,252.0,252.0,252.0,0.0,252.0,1,1,0,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
32.065,0,5812,408.0,185.0,2,224.0,2,299.0,87.0,20,6,13,0,1,2818,41.650421575585526,-0.22474388813714638,0.7518096847688613,322811,510396,8.0,2020.0,2535.0,1231.0,0.0,1231.0,1232.0,1818.0,0.0,1984.0,1658.0,1658.0,1766.0,818.0,0.0,97.0,0.0,0.0,15.0,0.0,1,1,1,0,0,0,-5.0,80589.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,225.0,266.0,507.0,0,0
43.97,4,1444,490.0,150.0,3,166.0,2,325.0,87.0,1,5,40,1,1,1964,107.13061405295316,-0.5841140791267724,0.406637846137332,322811,510396,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,494.0,494.0,8.0,494.0,494.0,494.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
18.005,0,4461,375.0,185.0,2,224.0,2,299.0,87.0,23,1,71,1,0,2686,39.98920364854803,-0.5363413214134689,0.439262010415706,5096,2507,8.0,7.0,10.0,3.0,0.0,3.0,3.0,6.0,0.0,6.0,4.0,4.0,4.0,3.0,0.0,97.0,8.0,0.0,0.0,104.0,1,1,1,2,0,0,-5.0,221924.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,225.0,153.0,563.0,0,0
98.5,4,3822,555.0,150.0,3,100.0,2,204.0,87.0,23,0,28,1,0,71,62.583802816901404,0.5648639369136884,1.5491366611658122,322811,510396,418.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,97.0,8.0,316.0,0.0,0.0,1,0,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,13780,298.0,150.0,3,226.0,2,441.0,87.0,19,2,58,0,0,1008,95.8457738095238,-0.3804582519211633,0.6092160522775227,28289,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,13.0,13.0,13.0,13.0,13.0,13.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.0,4,4978,490.0,150.0,2,166.0,2,181.0,87.0,20,6,104,0,1,24,81.32583333333334,-0.27118867103278643,0.7166644734844267,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
23.087,0,4461,375.0,185.0,2,224.0,2,299.0,87.0,18,1,43,0,0,2686,39.98920364854803,-0.41235745376933564,0.5632458780598393,45250,27509,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
250.0,2,8717,489.0,150.0,2,219.0,1,204.0,87.0,15,2,23,0,0,40,194.41447499999998,0.28444937356866745,1.2793320453871189,100934,27509,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,366.0,366.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,244178.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,166.0,348.0,391.0,1,0
101.78,4,6054,327.0,150.0,1,226.0,1,184.0,87.0,0,0,98,1,0,871,307.78579793340987,-0.6671479041851378,0.3296136049040345,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
54.5,4,8868,205.0,150.0,3,166.0,2,387.0,87.0,21,5,47,0,1,507,115.02621301775149,-0.5216598167216856,0.4697214412372637,322811,510396,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,93.0,93.0,0.0,186.0,0.0,186.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
77.0,4,17399,111.0,150.0,2,224.0,2,204.0,87.0,0,5,110,1,1,1916,122.02049060542798,-0.365959283562161,0.6259119893040206,100934,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
496.0,4,7062,481.0,150.0,3,162.0,1,325.0,87.0,17,4,74,0,0,11,233.1772727272727,1.1223238028688447,2.118053533647781,45250,510396,8.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,5.0,1.0,1.0,2.0,53.0,47.0,53.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
93.168,0,1976,545.0,185.0,3,102.0,1,299.0,87.0,22,0,119,0,0,928,54.271960129310344,0.7037210147729746,1.6856286584016702,36998,20529,8.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,263261.0,0.0,15.0,-19.0,0.0,0.0,100.0,64.0,225.0,417.0,612.0,1,0
92.0,4,15007,583.0,150.0,3,226.0,1,204.0,87.0,13,6,90,0,1,155,244.06687741935485,-0.6205117518151596,0.37540772938715394,7888,510396,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,1.0,242.0,242.0,9.0,242.0,242.0,242.0,1,1,1,1,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
29.0,4,6816,464.0,150.0,3,226.0,2,325.0,87.0,21,4,179,0,0,425,120.44828235294116,-0.7529812738494158,0.23878476861223139,322811,510396,12.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,4.0,11.0,11.0,11.0,11.0,62.0,62.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
40.0,1,16326,321.0,150.0,3,226.0,1,299.0,87.0,20,2,58,0,0,664,247.77638102409637,-0.8351933578612964,0.16078696794019853,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,39705.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,166.0,548.0,222.0,1,0
117.0,4,9500,321.0,150.0,3,226.0,2,126.0,87.0,20,1,141,0,0,14162,115.69811926281598,0.011155970168225709,1.0025868517769696,322811,510396,18.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,294.0,294.0,70.0,280.0,280.0,294.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,16666,166.0,150.0,3,226.0,2,181.0,87.0,22,3,45,0,0,71,101.7401690140845,0.14852838118091427,1.1387950898149743,28289,510396,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
8.821,0,17433,274.0,185.0,3,137.0,1,465.0,60.0,15,0,119,0,0,34,56.92682352941176,-0.8304585095191094,0.15227833087587178,322811,510396,8.0,6.0,7.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,4.0,3.0,0.0,97.0,8.0,0.0,112.0,0.0,1,1,1,2,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
40.0,4,10616,583.0,150.0,3,226.0,1,264.0,87.0,20,0,7,0,0,5172,256.98351740139213,-0.8410751182362988,0.15504866513531826,36998,510396,8.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,54.0,54.0,54.0,54.0,54.0,54.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
652.0,4,12695,490.0,150.0,3,226.0,2,325.0,87.0,19,4,25,0,0,7091,141.14464546608377,3.5939120524649533,4.5868769650951755,322811,510396,8.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,1.0,149.0,149.0,1.0,137.0,149.0,149.0,1,1,1,1,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
31.95,4,7919,194.0,150.0,2,166.0,2,436.0,87.0,8,5,124,0,1,14932,101.2098506563086,-0.6776240275431196,0.3125921796660798,322811,510396,8.0,11.0,10.0,0.0,6.0,8.0,0.0,0.0,9.0,0.0,7.0,0.0,45.0,9.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
52.95,4,10094,361.0,150.0,3,138.0,2,181.0,87.0,20,5,68,0,1,45,102.51311111111112,-0.4788099843498086,0.5115294036826253,322811,510396,52.0,6.0,10.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,8.0,0.0,20.0,5.0,132.0,132.0,19.0,128.0,78.0,132.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
59.695,0,6150,138.0,200.0,3,226.0,2,299.0,87.0,15,4,116,0,0,2,49.6655,0.1979552160740543,1.1782179194915672,45250,27509,8.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,97.0,8.0,4.0,0.0,0.0,1,1,1,2,0,0,-25.0,285538.0,0.0,0.0,0.0,0.0,0.0,100.0,19.0,225.0,290.0,305.0,1,0
49.0,4,10856,268.0,150.0,3,166.0,2,310.0,87.0,21,2,149,0,0,921,89.49484256243214,-0.4474823251335551,0.541467321369116,322811,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,1,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
77.0,4,6877,550.0,150.0,3,226.0,2,272.0,87.0,1,3,24,1,0,315,109.77619047619048,-0.29587757382968666,0.6950952155783863,36998,510396,8.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,298.0,298.0,17.0,320.0,153.0,320.0,1,1,1,1,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
117.0,4,7901,555.0,150.0,3,226.0,2,299.0,87.0,19,3,94,0,0,41,151.7919512195122,-0.22770801041428892,0.7657471422163407,322811,510396,8.0,13.0,18.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,13.0,0.0,22.0,7.0,60.0,60.0,29.0,0.0,486.0,486.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
107.95,4,4988,334.0,150.0,3,226.0,2,315.0,87.0,16,3,122,0,0,75,103.73466666666667,0.04024773713892885,1.030699800129852,36998,510396,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,397.0,397.0,63.0,397.0,397.0,397.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
445.0,4,11076,275.0,150.0,2,224.0,2,272.0,87.0,16,3,157,0,0,3,499.6666666666667,-0.10918774966711055,0.888814913448735,100934,510396,8.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,97.0,0.0,611.0,0.0,611.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
411.95,4,1739,555.0,150.0,3,226.0,2,264.0,87.0,20,3,150,0,0,19,118.81052631578947,2.4466921454928836,3.4383456334563345,322811,510396,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0,620.0,620.0,21.0,26.0,620.0,620.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
200.0,2,16566,583.0,150.0,2,224.0,1,126.0,87.0,2,5,75,1,1,126,153.52807142857142,0.3007345406035797,1.2942632244811738,322811,187,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,102438.0,0.0,15.0,-10.0,0.0,0.0,94.0500030517578,52.0,166.0,241.0,549.0,0,0
39.0,4,13906,369.0,150.0,2,117.0,2,325.0,87.0,18,2,79,0,0,162,168.49976543209877,-0.7640114728298907,0.2300888139908566,322811,510396,14.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,97.0,8.0,64.0,73.0,73.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
5.472,0,16136,204.0,185.0,3,138.0,2,299.0,87.0,22,6,153,0,1,2069,31.2365229579507,-0.799233930767221,0.1697453539619541,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,310321.0,0.0,-3.0,-8.0,0.0,0.0,100.0,64.0,225.0,484.0,325.0,0,0
25.95,4,8187,361.0,150.0,3,166.0,2,512.0,87.0,4,1,127,1,0,222,108.32644144144145,-0.753490558691282,0.23736252326386756,322811,510396,8.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,4.0,3.0,0.0,97.0,8.0,26.0,563.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
115.88,4,7585,553.0,150.0,3,226.0,1,299.0,87.0,23,5,138,1,1,5334,206.71477877765278,-0.43730532469664285,0.5578803813668124,322811,510396,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
100.0,4,7919,194.0,150.0,2,202.0,2,253.0,87.0,21,4,4,0,0,14932,101.2098506563086,-0.01183692812913751,0.9783792790800618,322811,510396,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,4.0,32.0,32.0,32.0,339.0,398.0,398.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
226.0,4,2616,327.0,150.0,1,102.0,1,476.0,87.0,12,4,116,0,0,4410,270.70255555555553,-0.16452754912132256,0.8317919555003572,100934,510396,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,0,1,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,1
122.324,0,18093,500.0,185.0,2,224.0,1,299.0,87.0,18,1,22,0,0,22,70.85472727272727,0.7162962644325293,1.7023792955989483,3041,762,8.0,4.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,4.0,4.0,0.0,97.0,8.0,393.0,0.0,216.0,1,1,1,0,0,0,-20.0,96026.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,225.0,176.0,507.0,0,0
125.0,2,9803,583.0,150.0,3,226.0,1,325.0,87.0,17,0,21,0,0,1538,202.05380949284788,-0.37947482829945095,0.6156003687505447,322811,3701,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,15.0,52.0,1,1,1,0,0,0,-5.0,66788.0,0.0,8.0,-19.0,0.0,0.0,100.0,52.0,166.0,622.0,549.0,0,0
30.95,4,14426,111.0,150.0,2,224.0,2,272.0,87.0,13,5,47,0,1,844,103.91318601895735,-0.6954624941594398,0.29500581551691196,322811,510396,8.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,208.0,0.0,208.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,5663,403.0,150.0,3,226.0,2,181.0,87.0,18,1,99,0,0,82,139.16256097560975,-0.5794169313854209,0.4134484957797262,322811,510396,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,0,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
250.0,2,12781,399.0,150.0,0,236.0,1,204.0,87.0,14,0,21,0,0,8,131.25,0.8979206049149339,1.890359168241966,322811,20529,8.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,8.0,0.0,15.0,0.0,1,1,1,0,0,0,-5.0,135920.0,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,193.0,277.0,0,0
60.0,4,7585,553.0,150.0,3,226.0,1,204.0,87.0,10,5,166,0,1,5334,206.71477877765278,-0.7063280698707667,0.2888576361926885,322811,510396,11.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,35.0,1.0,386.0,386.0,11.0,386.0,386.0,180.0,1,1,0,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
57.95,4,15452,414.0,143.0,3,226.0,1,502.0,87.0,22,0,112,0,0,36,124.97555555555556,-0.5320520735945246,0.4600098784596659,100934,510396,8.0,156.0,141.0,0.0,154.0,126.0,0.0,0.0,112.0,0.0,126.0,0.0,599.0,132.0,573.0,573.0,11.0,574.0,538.0,538.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
54.5,4,7919,194.0,150.0,2,166.0,2,126.0,87.0,1,4,144,1,0,14932,101.2098506563086,-0.45699950011056567,0.5332167070986337,322811,510396,22.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,21.0,3.0,122.0,122.0,0.0,26.0,519.0,307.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
859.95,4,15066,170.0,150.0,2,102.0,1,472.0,87.0,13,1,43,0,0,7945,209.86134461925738,3.0830148434962217,4.078272390573873,322811,510396,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,26.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
68.561,0,15885,545.0,185.0,3,138.0,2,299.0,87.0,19,5,47,0,1,10361,39.455293890551104,0.7194535822231894,1.69473493841095,322811,510396,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,2,0,0,-5.0,153107.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,225.0,427.0,541.0,1,1
34.5,4,1632,350.0,150.0,2,224.0,2,231.0,87.0,14,0,105,0,0,92,91.33978260869566,-0.6155503186482816,0.37362011286293767,322811,510396,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,3.0,266.0,266.0,2.0,26.0,299.0,299.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
150.0,2,4694,445.0,150.0,2,195.0,2,143.0,87.0,17,1,36,0,0,50,160.97799999999998,-0.06777463606168728,0.9260516860314365,36998,20529,8.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,97.0,0.0,0.0,15.0,0.0,1,1,1,0,0,0,-5.0,22622.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,166.0,529.0,222.0,0,0
171.0,4,2457,485.0,150.0,2,126.0,2,264.0,87.0,22,0,84,0,0,93,162.48430107526883,0.05208878692768492,1.0459719916548496,5096,510396,8.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,62.0,62.0,31.0,42.0,62.0,62.0,1,1,1,0,0,0,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
24.99,4,8414,253.0,150.0,2,224.0,2,315.0,87.0,22,2,114,0,0,208,115.78028846153846,-0.7774453176782502,0.2139915933520788,7888,510396,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,97.0,8.0,0.0,0.0,0.0,1,1,1,0,0,1,-5.0,125800.5,0.0,0.0,0.0,0.0,0.0,100.0,52.0,166.0,341.0,472.0,0,0
